:ID,:LABEL,pfas_id,pfas_name,property,value,type,unit
EC_174_logKow,PFASProperty,PFAS_174,1-Hydroperfluoroheptane,logKow,4.89,Experimental/Predicted,
EC_174_ExposureScore_Water,PFASProperty,PFAS_174,1-Hydroperfluoroheptane,ExposureScore_Water,0.44,Score,
EC_174_HazScore_EcoChronic,PFASProperty,PFAS_174,1-Hydroperfluoroheptane,HazScore_EcoChronic,0.03,Score,
EC_174_TPSA,PFASProperty,PFAS_174,1-Hydroperfluoroheptane,TPSA,0.0,Calculated,
EC_174_QED,PFASProperty,PFAS_174,1-Hydroperfluoroheptane,QED,0.5986,Calculated,
EC_175_logKow,PFASProperty,PFAS_175,3-(Perfluoro(11-methyldodecyl))-2-hydroxypropyl dihydrogen phosphate,logKow,8.15,Experimental/Predicted,
EC_175_ExposureScore_Water,PFASProperty,PFAS_175,3-(Perfluoro(11-methyldodecyl))-2-hydroxypropyl dihydrogen phosphate,ExposureScore_Water,0.24,Score,
EC_175_HazScore_EcoChronic,PFASProperty,PFAS_175,3-(Perfluoro(11-methyldodecyl))-2-hydroxypropyl dihydrogen phosphate,HazScore_EcoChronic,0.08,Score,
EC_175_TPSA,PFASProperty,PFAS_175,3-(Perfluoro(11-methyldodecyl))-2-hydroxypropyl dihydrogen phosphate,TPSA,86.99,Calculated,
EC_175_QED,PFASProperty,PFAS_175,3-(Perfluoro(11-methyldodecyl))-2-hydroxypropyl dihydrogen phosphate,QED,0.1152,Calculated,
EC_176_logKow,PFASProperty,PFAS_176,Perfluoro(3-(1-(ethenyloxy)propan-2-yloxy)propanenitrile),logKow,3.66,Experimental/Predicted,
EC_176_ExposureScore_Water,PFASProperty,PFAS_176,Perfluoro(3-(1-(ethenyloxy)propan-2-yloxy)propanenitrile),ExposureScore_Water,0.2,Score,
EC_176_HazScore_EcoChronic,PFASProperty,PFAS_176,Perfluoro(3-(1-(ethenyloxy)propan-2-yloxy)propanenitrile),HazScore_EcoChronic,0.04,Score,
EC_176_TPSA,PFASProperty,PFAS_176,Perfluoro(3-(1-(ethenyloxy)propan-2-yloxy)propanenitrile),TPSA,42.25,Calculated,
EC_176_QED,PFASProperty,PFAS_176,Perfluoro(3-(1-(ethenyloxy)propan-2-yloxy)propanenitrile),QED,0.4918,Calculated,
EC_177_logKow,PFASProperty,PFAS_177,"N,N-Dimethyl-3-((perfluorohexyl)ethylsulfonyl)aminopropanamine N-oxide",logKow,3.78,Experimental/Predicted,
EC_177_ExposureScore_Water,PFASProperty,PFAS_177,"N,N-Dimethyl-3-((perfluorohexyl)ethylsulfonyl)aminopropanamine N-oxide",ExposureScore_Water,0.59,Score,
EC_177_HazScore_EcoChronic,PFASProperty,PFAS_177,"N,N-Dimethyl-3-((perfluorohexyl)ethylsulfonyl)aminopropanamine N-oxide",HazScore_EcoChronic,0.08,Score,
EC_177_TPSA,PFASProperty,PFAS_177,"N,N-Dimethyl-3-((perfluorohexyl)ethylsulfonyl)aminopropanamine N-oxide",TPSA,64.88,Calculated,
EC_177_QED,PFASProperty,PFAS_177,"N,N-Dimethyl-3-((perfluorohexyl)ethylsulfonyl)aminopropanamine N-oxide",QED,0.3129,Calculated,
EC_178_logKow,PFASProperty,PFAS_178,1-(Perfluoroethoxy)perfluoropropane,logKow,4.6,Experimental/Predicted,
EC_178_ExposureScore_Water,PFASProperty,PFAS_178,1-(Perfluoroethoxy)perfluoropropane,ExposureScore_Water,0.58,Score,
EC_178_HazScore_EcoChronic,PFASProperty,PFAS_178,1-(Perfluoroethoxy)perfluoropropane,HazScore_EcoChronic,0.01,Score,
EC_178_TPSA,PFASProperty,PFAS_178,1-(Perfluoroethoxy)perfluoropropane,TPSA,9.23,Calculated,
EC_178_QED,PFASProperty,PFAS_178,1-(Perfluoroethoxy)perfluoropropane,QED,0.7175,Calculated,
EC_179_ExposureScore_Water,PFASProperty,PFAS_179,Perfluoro(2-((6-chlorohexyl)oxy)ethanesulfonic acid),ExposureScore_Water,0.02,Score,
EC_179_TPSA,PFASProperty,PFAS_179,Perfluoro(2-((6-chlorohexyl)oxy)ethanesulfonic acid),TPSA,63.6,Calculated,
EC_179_QED,PFASProperty,PFAS_179,Perfluoro(2-((6-chlorohexyl)oxy)ethanesulfonic acid),QED,0.2568,Calculated,
EC_180_logKow,PFASProperty,PFAS_180,"1,6-Diiodoperfluorohexane",logKow,6.47,Experimental/Predicted,
EC_180_ExposureScore_Water,PFASProperty,PFAS_180,"1,6-Diiodoperfluorohexane",ExposureScore_Water,0.21,Score,
EC_180_HazScore_EcoChronic,PFASProperty,PFAS_180,"1,6-Diiodoperfluorohexane",HazScore_EcoChronic,0.14,Score,
EC_180_TPSA,PFASProperty,PFAS_180,"1,6-Diiodoperfluorohexane",TPSA,0.0,Calculated,
EC_180_QED,PFASProperty,PFAS_180,"1,6-Diiodoperfluorohexane",QED,0.2368,Calculated,
EC_181_logKow,PFASProperty,PFAS_181,Perfluoroglutaric anhydride,logKow,2.19,Experimental/Predicted,
EC_181_ExposureScore_Water,PFASProperty,PFAS_181,Perfluoroglutaric anhydride,ExposureScore_Water,0.2,Score,
EC_181_HazScore_EcoChronic,PFASProperty,PFAS_181,Perfluoroglutaric anhydride,HazScore_EcoChronic,0.02,Score,
EC_181_TPSA,PFASProperty,PFAS_181,Perfluoroglutaric anhydride,TPSA,43.37,Calculated,
EC_181_QED,PFASProperty,PFAS_181,Perfluoroglutaric anhydride,QED,0.3482,Calculated,
EC_182_logKow,PFASProperty,PFAS_182,3-Perfluoroheptylpropanoic acid (7:3 FTCA),logKow,5.8,Experimental/Predicted,
EC_182_ExposureScore_Water,PFASProperty,PFAS_182,3-Perfluoroheptylpropanoic acid (7:3 FTCA),ExposureScore_Water,0.02,Score,
EC_182_HazScore_EcoChronic,PFASProperty,PFAS_182,3-Perfluoroheptylpropanoic acid (7:3 FTCA),HazScore_EcoChronic,0.01,Score,
EC_182_TPSA,PFASProperty,PFAS_182,3-Perfluoroheptylpropanoic acid (7:3 FTCA),TPSA,37.3,Calculated,
EC_182_QED,PFASProperty,PFAS_182,3-Perfluoroheptylpropanoic acid (7:3 FTCA),QED,0.5236,Calculated,
EC_183_logKow,PFASProperty,PFAS_183,Perflutren,logKow,2.82,Experimental/Predicted,
EC_183_ExposureScore_Water,PFASProperty,PFAS_183,Perflutren,ExposureScore_Water,0.4,Score,
EC_183_HazScore_EcoChronic,PFASProperty,PFAS_183,Perflutren,HazScore_EcoChronic,0.02,Score,
EC_183_TPSA,PFASProperty,PFAS_183,Perflutren,TPSA,0.0,Calculated,
EC_183_QED,PFASProperty,PFAS_183,Perflutren,QED,0.5124,Calculated,
EC_184_logKow,PFASProperty,PFAS_184,Perfluoroheptanesulphonyl fluoride,logKow,7.17,Experimental/Predicted,
EC_184_ExposureScore_Water,PFASProperty,PFAS_184,Perfluoroheptanesulphonyl fluoride,ExposureScore_Water,0.28,Score,
EC_184_HazScore_EcoChronic,PFASProperty,PFAS_184,Perfluoroheptanesulphonyl fluoride,HazScore_EcoChronic,0.08,Score,
EC_184_TPSA,PFASProperty,PFAS_184,Perfluoroheptanesulphonyl fluoride,TPSA,34.14,Calculated,
EC_184_QED,PFASProperty,PFAS_184,Perfluoroheptanesulphonyl fluoride,QED,0.4359,Calculated,
EC_185_logKow,PFASProperty,PFAS_185,Perfluamine,logKow,6.19,Experimental/Predicted,
EC_185_ExposureScore_Water,PFASProperty,PFAS_185,Perfluamine,ExposureScore_Water,0.3,Score,
EC_185_HazScore_EcoChronic,PFASProperty,PFAS_185,Perfluamine,HazScore_EcoChronic,0.01,Score,
EC_185_TPSA,PFASProperty,PFAS_185,Perfluamine,TPSA,3.24,Calculated,
EC_185_QED,PFASProperty,PFAS_185,Perfluamine,QED,0.2795,Calculated,
EC_186_logKow,PFASProperty,PFAS_186,"1H,1H-Perfluoropropyl acrylate",logKow,2.6,Experimental/Predicted,
EC_186_ExposureScore_Water,PFASProperty,PFAS_186,"1H,1H-Perfluoropropyl acrylate",ExposureScore_Water,0.2,Score,
EC_186_HazScore_EcoChronic,PFASProperty,PFAS_186,"1H,1H-Perfluoropropyl acrylate",HazScore_EcoChronic,0.02,Score,
EC_186_TPSA,PFASProperty,PFAS_186,"1H,1H-Perfluoropropyl acrylate",TPSA,26.3,Calculated,
EC_186_QED,PFASProperty,PFAS_186,"1H,1H-Perfluoropropyl acrylate",QED,0.3984,Calculated,
EC_187_logKow,PFASProperty,PFAS_187,Perfluoropentanoyl fluoride,logKow,1.93,Experimental/Predicted,
EC_187_ExposureScore_Water,PFASProperty,PFAS_187,Perfluoropentanoyl fluoride,ExposureScore_Water,0.24,Score,
EC_187_HazScore_EcoChronic,PFASProperty,PFAS_187,Perfluoropentanoyl fluoride,HazScore_EcoChronic,0.02,Score,
EC_187_TPSA,PFASProperty,PFAS_187,Perfluoropentanoyl fluoride,TPSA,17.07,Calculated,
EC_187_QED,PFASProperty,PFAS_187,Perfluoropentanoyl fluoride,QED,0.5666,Calculated,
EC_188_logKow,PFASProperty,PFAS_188,"1-Iodo-1H,1H,2H,2H-perfluoroheptane",logKow,5.96,Experimental/Predicted,
EC_188_ExposureScore_Water,PFASProperty,PFAS_188,"1-Iodo-1H,1H,2H,2H-perfluoroheptane",ExposureScore_Water,0.2,Score,
EC_188_HazScore_EcoChronic,PFASProperty,PFAS_188,"1-Iodo-1H,1H,2H,2H-perfluoroheptane",HazScore_EcoChronic,0.08,Score,
EC_188_TPSA,PFASProperty,PFAS_188,"1-Iodo-1H,1H,2H,2H-perfluoroheptane",TPSA,0.0,Calculated,
EC_188_QED,PFASProperty,PFAS_188,"1-Iodo-1H,1H,2H,2H-perfluoroheptane",QED,0.3344,Calculated,
EC_189_logKow,PFASProperty,PFAS_189,Perfluorooctane sulfonamido amine,logKow,6.46,Experimental/Predicted,
EC_189_ExposureScore_Water,PFASProperty,PFAS_189,Perfluorooctane sulfonamido amine,ExposureScore_Water,0.2,Score,
EC_189_HazScore_EcoChronic,PFASProperty,PFAS_189,Perfluorooctane sulfonamido amine,HazScore_EcoChronic,0.08,Score,
EC_189_TPSA,PFASProperty,PFAS_189,Perfluorooctane sulfonamido amine,TPSA,49.41,Calculated,
EC_189_QED,PFASProperty,PFAS_189,Perfluorooctane sulfonamido amine,QED,0.2646,Calculated,
EC_190_logKow,PFASProperty,PFAS_190,"N-(2-Carboxyethyl)-N,N-dimethyl-3-[[(perfluorohexyl)ethylsulfonyl]amino]propanaminium",logKow,3.4,Experimental/Predicted,
EC_190_ExposureScore_Water,PFASProperty,PFAS_190,"N-(2-Carboxyethyl)-N,N-dimethyl-3-[[(perfluorohexyl)ethylsulfonyl]amino]propanaminium",ExposureScore_Water,0.2,Score,
EC_190_HazScore_EcoChronic,PFASProperty,PFAS_190,"N-(2-Carboxyethyl)-N,N-dimethyl-3-[[(perfluorohexyl)ethylsulfonyl]amino]propanaminium",HazScore_EcoChronic,0.08,Score,
EC_190_TPSA,PFASProperty,PFAS_190,"N-(2-Carboxyethyl)-N,N-dimethyl-3-[[(perfluorohexyl)ethylsulfonyl]amino]propanaminium",TPSA,86.3,Calculated,
EC_190_QED,PFASProperty,PFAS_190,"N-(2-Carboxyethyl)-N,N-dimethyl-3-[[(perfluorohexyl)ethylsulfonyl]amino]propanaminium",QED,0.1824,Calculated,
EC_191_logKow,PFASProperty,PFAS_191,Perfluorotridecanoic acid (PFTrDA),logKow,8.16,Experimental/Predicted,
EC_191_ExposureScore_Water,PFASProperty,PFAS_191,Perfluorotridecanoic acid (PFTrDA),ExposureScore_Water,0.2,Score,
EC_191_HazScore_EcoChronic,PFASProperty,PFAS_191,Perfluorotridecanoic acid (PFTrDA),HazScore_EcoChronic,0.08,Score,
EC_191_TPSA,PFASProperty,PFAS_191,Perfluorotridecanoic acid (PFTrDA),TPSA,37.3,Calculated,
EC_191_QED,PFASProperty,PFAS_191,Perfluorotridecanoic acid (PFTrDA),QED,0.2311,Calculated,
EC_192_logKow,PFASProperty,PFAS_192,3-Ethoxyperfluoro(2-methylhexane),logKow,5.77,Experimental/Predicted,
EC_192_ExposureScore_Water,PFASProperty,PFAS_192,3-Ethoxyperfluoro(2-methylhexane),ExposureScore_Water,0.33,Score,
EC_192_HazScore_EcoChronic,PFASProperty,PFAS_192,3-Ethoxyperfluoro(2-methylhexane),HazScore_EcoChronic,0.03,Score,
EC_192_TPSA,PFASProperty,PFAS_192,3-Ethoxyperfluoro(2-methylhexane),TPSA,9.23,Calculated,
EC_192_QED,PFASProperty,PFAS_192,3-Ethoxyperfluoro(2-methylhexane),QED,0.5514,Calculated,
EC_193_logKow,PFASProperty,PFAS_193,"1H,1H,5H-Perfluoropentyl methacrylate",logKow,3.88,Experimental/Predicted,
EC_193_ExposureScore_Water,PFASProperty,PFAS_193,"1H,1H,5H-Perfluoropentyl methacrylate",ExposureScore_Water,0.39,Score,
EC_193_HazScore_EcoChronic,PFASProperty,PFAS_193,"1H,1H,5H-Perfluoropentyl methacrylate",HazScore_EcoChronic,0.04,Score,
EC_193_TPSA,PFASProperty,PFAS_193,"1H,1H,5H-Perfluoropentyl methacrylate",TPSA,26.3,Calculated,
EC_193_QED,PFASProperty,PFAS_193,"1H,1H,5H-Perfluoropentyl methacrylate",QED,0.4274,Calculated,
EC_194_logKow,PFASProperty,PFAS_194,"1-Iodo-1H,1H,2H,2H-perfluorononane",logKow,7.3,Experimental/Predicted,
EC_194_ExposureScore_Water,PFASProperty,PFAS_194,"1-Iodo-1H,1H,2H,2H-perfluorononane",ExposureScore_Water,0.2,Score,
EC_194_HazScore_EcoChronic,PFASProperty,PFAS_194,"1-Iodo-1H,1H,2H,2H-perfluorononane",HazScore_EcoChronic,0.08,Score,
EC_194_TPSA,PFASProperty,PFAS_194,"1-Iodo-1H,1H,2H,2H-perfluorononane",TPSA,0.0,Calculated,
EC_194_QED,PFASProperty,PFAS_194,"1-Iodo-1H,1H,2H,2H-perfluorononane",QED,0.2121,Calculated,
EC_195_ExposureScore_Water,PFASProperty,PFAS_195,"3-((Perfluorohexylsulfonyl)amino)-N,N,N-trimethyl-1-propanaminium iodide",ExposureScore_Water,0.25,Score,
EC_195_HazScore_EcoChronic,PFASProperty,PFAS_195,"3-((Perfluorohexylsulfonyl)amino)-N,N,N-trimethyl-1-propanaminium iodide",HazScore_EcoChronic,0.13,Score,
EC_195_TPSA,PFASProperty,PFAS_195,"3-((Perfluorohexylsulfonyl)amino)-N,N,N-trimethyl-1-propanaminium iodide",TPSA,46.17,Calculated,
EC_195_QED,PFASProperty,PFAS_195,"3-((Perfluorohexylsulfonyl)amino)-N,N,N-trimethyl-1-propanaminium iodide",QED,0.1683,Calculated,
